timestamp,split,horizon,low,middle,high,high_minus_low
2024-01-16,train,1,0.0042628920549478977,0.0032966148385773497,-0.012010584767576826,-0.016273476822524724
2024-01-17,train,1,0.0036350725314648336,-0.014916163357432011,0.011996584566075108,0.0083615120346102745
2024-01-18,train,1,0.011521130088596343,-0.0046708240185467931,-0.0009811552596682982,-0.012502285348264641
2024-01-19,train,1,0.0065939547971675672,-0.0036349050917291459,0.004196346615986335,-0.0023976081811812322
2024-01-22,train,1,0.0075671187608604695,0.00064976997934473868,-0.0071354512747749954,-0.014702570035635465
2024-01-23,train,1,0.0089402056521763473,-0.0052792906430492725,-0.0028061602996643509,-0.011746365951840698
2024-01-24,train,1,0.00070201520592805267,-0.003213256183710822,0.00664416487592423,0.0059421496699961773
2024-01-25,train,1,-0.00035756609422571417,0.0022631507649891747,0.0054451314437247711,0.0058026975379504853
2024-01-26,train,1,0.012099552268930891,0.00070265752297676842,-0.0045859112990823681,-0.016685463568013259
2024-01-29,train,1,0.0070566209502579968,-0.0010142470569285411,-0.00083832275724871064,-0.0078949437075067075
2024-01-30,train,1,-0.012794532078944265,0.0067232947236165463,0.010697707731832318,0.023492239810776583
2024-01-31,train,1,-0.0012189340583907415,0.0011764699292845515,0.0079795305695568031,0.0091984646279475446
2024-02-01,train,1,-0.0044653002459189572,0.01890295971080258,-0.0092907620879302821,-0.0048254618420113249
2024-02-02,train,1,-0.0062962350740921602,0.0011115401446308293,0.0053996902785222733,0.011695925352614434
2024-02-05,train,1,0.0029354775986935588,-0.004080612985216725,0.0061738624314813251,0.0032383848327877662
2024-02-06,train,1,-0.0046307413702810218,0.0060605849944418977,0.0025414196195744365,0.0071721609898554584
2024-02-07,train,1,0.003389730243556488,-0.0024248077351607944,-0.00057737306547711587,-0.0039671033090336039
2024-02-08,train,1,-0.00063027288020400807,0.010349656843047117,0.0005823862272101854,0.0012126591074141935
2024-02-09,train,1,-0.0012260344316816774,0.0024975517702293115,0.0019743205453426893,0.0032003549770243667
2024-02-12,train,1,0.0071876570637219861,0.0058447611426696855,-0.011363929154096564,-0.01855158621781855
2024-02-13,train,1,-0.01034849087487405,0.0020797971526917425,0.011562060489494486,0.021910551364368536
2024-02-14,train,1,-0.0061857494655730427,0.007090819535942039,0.0068515842629964796,0.013037333728569522
2024-02-15,train,1,0.0017077085619496835,0.0048043091654886849,0.00027464455042564007,-0.0014330640115240434
2024-02-16,train,1,0.011894517215827127,-0.0060887303574232443,0.00090076833274871371,-0.010993748883078414
2024-02-19,train,1,0.00050347058075589368,-0.00013551458492433444,0.0027538941361520686,0.0022504235553961749
2024-02-20,train,1,-0.00049795887491038693,0.0055698998926718701,-0.0032500987067708431,-0.0027521398318604562
2024-02-21,train,1,0.0019671948685230367,0.00075475744228331587,0.0040733475881952197,0.002106152719672183
2024-02-22,train,1,0.0099775406299847935,-0.0091640802997258741,0.00030229681192056601,-0.0096752438180642275
2024-02-23,train,1,0.0031478380960680008,-0.00012875311741278317,-0.00754047830008725,-0.010688316396155251
2024-02-26,train,1,-0.00032136787676556589,0.0030159666525921836,0.0026035981309862066,0.0029249660077517725
2024-02-27,train,1,-0.0068583874245630727,0.010584611229432217,-0.0060377066275912883,0.00082068079697178442
2024-02-28,train,1,0.002265067357113848,-0.0026778659460341414,0.0057543760822839074,0.0034893087251700594
2024-02-29,train,1,0.0076455548458065348,0.0041729920312937319,-0.0085864635730679151,-0.01623201841887445
2024-03-01,train,1,-0.014521753986660557,0.008691808046255467,0.012952771446941513,0.027474525433602071
2024-03-04,train,1,-0.011566430842536668,-0.00051654112798255047,0.01021367020558106,0.021780101048117728
2024-03-05,train,1,0.003863611400472533,0.0026262006201688837,-0.010301076319803482,-0.014164687720276015
2024-03-06,train,1,0.0062542741569605598,-0.0090850984014015923,0.00096434202530693014,-0.0052899321316536296
2024-03-07,train,1,0.0063755255088008278,0.005840473161573656,-0.0072901266246925833,-0.013665652133493411
2024-03-08,train,1,0.013281588227765928,-0.013621838474924042,0.0029492436630004781,-0.01033234456476545
2024-03-11,train,1,0.0055968654505772486,-0.006579972377346921,0.0014948268205917659,-0.0041020386299854827
2024-03-12,train,1,-0.0020286530927351443,0.004363979438747001,-0.0045853271854623956,-0.0025566740927272513
2024-03-13,train,1,0.0053182905751273934,0.0057408895899169199,-0.0036027077837081922,-0.0089209983588355857
2024-03-14,train,1,0.0037568758329341034,-0.0074941112041297941,0.012548660021374558,0.0087917841884404546
2024-03-15,train,1,0.01213737116226643,0.0093376532363578235,-0.017548453910719297,-0.029685825072985728
2024-03-18,train,1,0.0018424707400210849,-0.00081079111393234093,0.00041844478480684844,-0.0014240259552142365
2024-03-19,train,1,0.010825454755324815,-0.0046004783934147642,-0.00097836870095724393,-0.011803823456282059
2024-03-20,train,1,-0.00098878651364825432,-0.00023182411579353301,0.0018296480882920019,0.0028184346019402562
2024-03-21,train,1,-0.007123243784660227,0.0079869899317847048,0.0058454979861912171,0.012968741770851444
2024-03-22,train,1,-0.0078620028890020177,0.0028958043882756357,0.0055385146228433824,0.0134005175118454
2024-03-25,train,1,0.0043354925041883541,-0.010962179102438241,0.0091668159260996918,0.0048313234219113377
2024-03-26,train,1,-0.010044814346195863,0.0069384831288660798,0.0053819037597480635,0.015426718105943926
2024-03-27,train,1,-0.0017001925374345306,0.0046901768261138899,0.0026268885653114582,0.0043270811027459888
2024-03-28,train,1,0.0011331455793135992,0.012588448518429329,-0.0083436482168874337,-0.0094767937962010329
2024-03-29,train,1,0.019876241835036668,-0.0068777589619427038,-0.010419458773535395,-0.030295700608572063
2024-04-01,train,1,0.0021667490448436522,0.012223975328231051,-0.006454502333343437,-0.0086212513781870892
2024-04-02,train,1,-0.013026543642428279,0.00093778402135757943,0.012766184673768555,0.025792728316196833
2024-04-03,train,1,-0.0033600721378472809,-0.0036472126297050211,0.0059977513323380416,0.0093578234701853225
2024-04-04,train,1,-0.00035937216481241041,0.0039578699967502406,0.00048083212020766375,0.00084020428502007416
2024-04-05,train,1,0.0031389839244722051,-0.002142727063166483,0.0031302393446263066,-8.7445798458984925e-06
2024-04-08,train,1,-0.016362173593664708,0.0071926952346536011,0.010703573113309717,0.027065746706974425
2024-04-09,train,1,-0.0014139171587576604,-0.0043427966522990857,0.0077147092387339633,0.0091286263974916237
2024-04-10,train,1,-0.011824943899439611,0.0095989346685877441,0.011558602393603956,0.023383546293043567
2024-04-11,train,1,0.015378987304505265,-0.01728676873984214,0.003764245062915561,-0.011614742241589704
2024-04-12,train,1,-0.0022941386613421488,0.0069962947706765921,0.0031063914217164257,0.0054005300830585745
2024-04-15,train,1,0.005630707694658621,-0.013325940494327337,0.0063792386095996578,0.00074853091494103685
2024-04-16,train,1,-0.011220282385299207,-0.0063157388300196793,0.018052031040792005,0.029272313426091212
2024-04-17,train,1,0.016670274567845089,0.0011443405047056876,-0.010297064253158905,-0.026967338821003994
2024-04-18,train,1,-0.0056095535704840938,0.022021391725594697,-0.0031278094529780809,0.0024817441175060129
2024-04-19,train,1,-0.0018757536820950271,0.0042003969008768127,2.2156526011452016e-05,0.0018979102081064791
2024-04-22,train,1,-0.0045046957776234686,-0.0039816233099095877,0.0095981291840022687,0.014102824961625737
2024-04-23,train,1,0.0036782763921130446,0.0034206404693515324,-0.00314646798549717,-0.0068247443776102146
2024-04-24,train,1,0.012331320054178141,0.0054127856296763976,-0.010781119543242956,-0.023112439597421097
2024-04-25,train,1,0.0067400822559239293,0.0028595236735903806,-0.0051639636819169055,-0.011904045937840835
2024-04-26,train,1,0.0078080305539088846,-0.0097617973066447261,0.0011732557292238877,-0.0066347748246849969
2024-04-29,train,1,0.00024342822863315794,0.007258678186619183,0.00024908220191571795,5.6539732825600097e-06
2024-04-30,train,1,0.0017418659163530581,-0.0098099278721089367,0.01272528081085833,0.010983414894505272
2024-05-01,train,1,-0.0065990984024559829,0.015294144860592218,-0.0064952808989792166,0.00010381750347676633
2024-05-02,train,1,-0.0041360255823146286,0.0037405221058187665,0.0065374736834089564,0.010673499265723585
2024-05-03,train,1,-0.00049441054522014749,0.0025483258033820455,0.00018085610808532548,0.00067526665330547297
2024-05-06,train,1,0.0091067707137848508,-0.0065332342866388227,0.0034051624901746402,-0.0057016082236102106
2024-05-07,train,1,-0.0020917952728722322,0.0027191879316199596,0.0017248395321650678,0.0038166348050373
2024-05-08,train,1,0.0046703577104767469,-0.0086348879217676977,0.0044680333516203263,-0.00020232435885642053
2024-05-09,train,1,-0.0044550776401368064,0.0045469289705154514,0.0010975152622140216,0.005552592902350828
2024-05-10,train,1,-0.0085286649986864305,0.0079430144173998074,-0.00022791737839272797,0.0083007476202937025
2024-05-13,train,1,-0.00075204741641871076,0.001286718101397577,0.0020731219701938808,0.0028251693866125915
2024-05-14,train,1,0.0073796010344141516,-0.0041488102311796338,0.0011531796181014076,-0.006226421416312744
2024-05-15,train,1,-0.002584196656606752,-0.0081731773224163473,0.013628412602212148,0.0162126092588189
2024-05-16,train,1,-0.0039985833962515871,0.011318679239379126,0.0018318736393293511,0.0058304570355809382
2024-05-17,train,1,-0.0022495257241164635,0.0041191956532048435,-0.00026464302140793983,0.0019848827027085236
2024-05-20,train,1,-0.0077432389092066956,0.0071112904710147751,0.0019826395629743421,0.0097258784721810376
2024-05-21,train,1,-0.0015032954071199645,0.0048406208512572491,-0.0030782780204999804,-0.001574982613380016
2024-05-22,train,1,0.0021174787733194145,0.0044883890173590402,-0.0038940579121360952,-0.0060115366854555097
2024-05-23,train,1,0.0061595593776877511,-0.00028119679362098582,-0.008689107820193942,-0.014848667197881693
2024-05-24,train,1,0.0087316703086656178,-0.0046894322251473386,-0.0010488942775629395,-0.0097805645862285573
2024-05-27,train,1,-0.013729220284347421,-0.0050337020731032744,0.019792635442769102,0.033521855727116523
2024-05-28,train,1,-0.008755757943034681,-0.0055916852240340265,0.011641332158287776,0.020397090101322457
2024-05-29,train,1,0.0039357909506204103,9.4403513789587112e-05,-0.0029376839851137371,-0.0068734749357341474
2024-05-30,train,1,-0.0045560440775597177,0.0027820869215868238,0.0050964786499849701,0.0096525227275446879
2024-05-31,train,1,0.00042807428303442974,-0.0046377162716823017,0.0044741775419888663,0.0040461032589544366
2024-06-03,train,1,-0.0025668173487179979,0.0062029371132347189,0.0007987288943302473,0.0033655462430482452
2024-06-04,train,1,0.0044034274393208728,0.0032887443179662745,-0.0085621942835575338,-0.012965621722878407
2024-06-05,train,1,-0.0043455499377019202,-0.0048842873843046308,0.0065555362896005942,0.010901086227302514
2024-06-06,train,1,0.0062272244623955975,-0.0053115907617999891,0.0029415097102352128,-0.0032857147521603847
2024-06-07,train,1,0.0076988833945637047,0.0028871602052593648,-0.0078235516871827393,-0.015522435081746444
2024-06-10,train,1,-0.0035565459289113588,-0.0038017995532640958,0.013918093901064965,0.017474639829976324
2024-06-11,train,1,0.0054489062424649681,0.0027196949410165372,-0.0064774851162787694,-0.011926391358743738
2024-06-12,train,1,0.016533733515065152,-0.013596524257537823,-0.00026328107194106831,-0.01679701458700622
2024-06-13,train,1,-0.004114212711681775,0.0038046443689026543,0.0040309118886121542,0.0081451246002939293
2024-06-14,train,1,-0.0013729179163743388,0.012456092658367446,-0.0081640617912988045,-0.0067911438749244657
2024-06-17,train,1,0.012530012093850296,-0.0093213257688971596,0.002112997610312084,-0.010417014483538212
2024-06-18,train,1,0.0096072514739552473,0.024405197640814391,-0.026527208943307345,-0.036134460417262593
2024-06-19,train,1,0.00054083956757627893,-0.0096436461386152916,0.0078438867351228181,0.0073030471675465392
2024-06-20,train,1,-0.019627356353721537,0.010443813270125668,0.009317584758485431,0.028944941112206968
2024-06-21,train,1,0.0017102183369112067,-0.0072344074123807389,0.009692624556794871,0.0079824062198836643
2024-06-24,train,1,-0.0086206387309528121,0.00060395036929378199,0.0076805990272018065,0.016301237758154619
2024-06-25,train,1,0.011243348098881389,-0.0082522448447217012,-0.0026486270473668472,-0.013891975146248237
2024-06-26,train,1,-0.011468775593557856,-0.0051268086642243804,0.012340389362097914,0.023809164955655771
2024-06-27,train,1,0.006798044657896074,0.0062464470038198772,-0.012529328682138796,-0.01932737334003487
2024-06-28,train,1,-0.012954848572519773,0.0080134032319326698,0.0031240814615081658,0.016078930034027938
2024-07-01,train,1,-0.0046860829981221208,0.011732157707843749,-0.01139543553379313,-0.0067093525356710093
2024-07-02,train,1,0.0049679823277048452,-0.0086009894697919864,0.0045778544517185438,-0.00039012787598630139
2024-07-03,train,1,0.0050769866021007637,-0.00022748946289280481,-0.0074446318537693124,-0.012521618455870076
2024-07-04,train,1,-0.00771934771807542,-0.0047573385327455697,0.0094432719698239187,0.017162619687899339
2024-07-05,train,1,-0.0018933008361077253,0.0071456506135610387,-0.011716989687420076,-0.009823688851312351
2024-07-08,train,1,0.0011730499016550655,0.0040559838482872035,-0.0028672491394248212,-0.0040402990410798867
2024-07-09,train,1,0.0043815180039545876,-0.0013745299553013512,-0.0034583202505057975,-0.0078398382544603851
2024-07-10,train,1,-0.010376541953868279,0.010434079857728595,-0.0019339281593565016,0.0084426137945117774
2024-07-11,train,1,-0.010990001952873363,0.00028302806514218792,0.003586477173293412,0.014576479126166775
2024-07-12,train,1,-0.013885728667331843,0.0089329391745870956,-0.0028037481011308207,0.011081980566201022
2024-07-15,train,1,-0.005944555521080308,0.0073036085504796788,-0.0042517190066846955,0.0016928365143956126
2024-07-16,train,1,0.0038766633378710669,-0.00033823680406241952,-0.0044446413325739398,-0.0083213046704450067
2024-07-17,train,1,-0.003145666777723044,0.0011894240486189922,0.0009323755965893743,0.0040780423743124183
2024-07-18,train,1,-0.011323501622270971,0.0052829629120989541,0.00062069433924472062,0.011944195961515691
2024-07-19,train,1,-0.0031021809538308576,0.0010334003366024302,0.0010409645112671728,0.0041431454650980304
2024-07-22,train,1,-0.002065998140717118,-5.3749591202356672e-05,0.0014751527189078018,0.0035411508596249197
2024-07-23,train,1,0.0059118621370963242,-0.013199473871240097,0.003658811042427601,-0.0022530510946687232
2024-07-24,train,1,-0.011934652817725433,0.0017889280792009465,0.0059115110296421025,0.017846163847367535
2024-07-25,train,1,0.0039149917509005983,-0.016500639449203103,0.0089596618817613938,0.0050446701308607955
2024-07-26,train,1,-0.0056506730997801791,0.0061551077442881796,-0.0030860903784069582,0.0025645827213732209
2024-07-29,train,1,0.0064442835246348862,-0.0056166849360334004,0.00011321583381901368,-0.0063310676908158725
2024-07-30,train,1,-0.001799281497292804,0.0013322118385752368,0.0017575181517980321,0.003556799649090836
2024-07-31,train,1,0.00014107183340239526,0.0032376021806254096,-0.0047454006153854755,-0.0048864724487878708
2024-08-01,train,1,0.0010125152294449546,-0.014042129692466099,0.010746898370278646,0.0097343831408336912
2024-08-02,train,1,0.0074904476249120777,-0.010946344058738844,-0.0012703978599034604,-0.0087608454848155382
2024-08-05,train,1,-0.001451654456114615,-0.00028887790839143834,-0.00084871137351705261,0.00060294308259756235
2024-08-06,train,1,0.0060001565488336794,-0.0059265366679518983,0.00014921269562179207,-0.0058509438532118874
2024-08-07,train,1,-0.011769972333954826,0.0021923655397594333,0.0031368514253138358,0.014906823759268661
2024-08-08,train,1,0.001001770124139878,-0.0089742960134352456,-0.0009812655376170154,-0.0019830356617568934
2024-08-09,train,1,-0.015836885717050331,0.0047129200442994623,0.0047049985676766992,0.02054188428472703
2024-08-12,train,1,-0.002823993214405518,0.0036083856448116958,-0.0024055280875908691,0.00041846512681464887
2024-08-13,train,1,-0.01178870579218988,0.0060273286897227218,0.0037349794833803629,0.015523685275570243
2024-08-14,train,1,-0.00026031149950322963,-0.0077258093186681753,0.0048853112048951042,0.0051456227043983338
2024-08-15,train,1,-0.0084141005781226963,-0.0049019439729141023,0.0085630701793382169,0.016977170757460913
2024-08-16,train,1,-0.0043901555828650962,-0.0072464319409808464,0.0062989150300284402,0.010689070612893536
2024-08-19,train,1,0.0057787932472375125,-0.011589396495566118,0.0032816081057693292,-0.0024971851414681834
2024-08-20,train,1,-0.0076543816617080096,-0.0037664994420564812,0.0066190651928543787,0.014273446854562388
2024-08-21,train,1,-0.017200312994033906,0.0067232270846523945,0.010880128266751443,0.028080441260785349
2024-08-22,train,1,-0.015452068395698848,0.0043432035470887254,0.0054784906764027141,0.020930559072101562
2024-08-23,train,1,0.0033651573200066398,-0.0056381344609211514,-0.0049025425380874177,-0.0082676998580940575
2024-08-26,train,1,-0.015628092943733407,0.0081484105401610218,0.0015083110123573773,0.017136403956090784
2024-08-27,train,1,-0.0099490564888503052,0.0052054067794413128,0.0020409459296802934,0.011990002418530599
2024-08-28,train,1,-0.0044042601674077475,0.0062415018331202221,-0.0061565500390438066,-0.0017522898716360591
2024-08-29,train,1,-0.0085537774812445844,-0.0057812577910987262,0.011135573273583388,0.019689350754827972
2024-08-30,train,1,-0.011279096988214332,-0.0054825357593089041,0.0083825729859400844,0.019661669974154417
2024-09-02,train,1,-0.012154811068510518,0.0080276118927338214,-0.00435817314064324,0.0077966379278672782
2024-09-03,train,1,0.0036463395838555179,-0.0083707895724292047,0.0021952931062722003,-0.0014510464775833176
2024-09-04,train,1,-0.010127760979018963,-0.00064835708517141377,0.013084364682317273,0.023212125661336236
2024-09-05,train,1,-0.0018945490841112966,0.0046813890994266694,-0.0057854753332988729,-0.0038909262491875762
