timestamp,open,high,low,close,volume
2024-01-02,90.41218991,91.38228014,90.02043190,90.98802701,1371440.88
2024-01-03,90.11021286,90.58454403,89.76657679,90.24041145,2520234.89
2024-01-04,90.40026387,91.55348137,90.07070548,91.22093120,2187261.27
2024-01-05,92.22222925,92.62719868,91.42345353,91.82668604,3435035.69
2024-01-08,92.74248183,93.95091769,92.37095240,93.57604896,2744684.99
2024-01-09,94.43333305,94.83041897,94.14775182,94.54450155,1252061.45
2024-01-10,92.76785545,93.87379189,92.36430800,93.46720223,1457870.66
2024-01-11,93.37007352,93.81879166,92.66867022,93.11616814,2196278.16
2024-01-12,93.35076450,94.00948227,92.82891399,93.48687090,1118649.38
2024-01-15,90.87314084,92.63168612,90.58110404,92.33495153,2781705.22
2024-01-16,94.08597280,94.37717171,92.91964417,93.20812611,1608087.79
2024-01-17,92.84833824,93.31732707,92.54643840,93.01488569,2718491.50
2024-01-18,93.88576683,94.23869234,93.42417207,93.77668753,2810680.40
2024-01-19,94.35147870,95.13830693,94.04770048,94.83297845,2798612.26
2024-01-22,96.60242942,96.93285174,95.75833982,96.08699914,801365.38
2024-01-23,95.29833757,95.60610341,94.57832106,94.88475122,1612222.74
2024-01-24,94.05152487,95.43533760,93.62826299,95.00777231,2167027.65
2024-01-25,94.48916596,96.32414363,94.15491982,95.98460751,1451836.69
2024-01-26,96.91878578,97.30195044,95.51980437,95.89893709,2682991.55
2024-01-29,97.48609802,97.83991333,96.72877966,97.08112517,1990971.11
2024-01-30,97.72161005,98.02691056,96.88303822,97.18666747,2943415.31
2024-01-31,98.33951622,98.68091261,97.94736144,98.28858101,1693819.90
2024-02-01,98.86662400,99.17978382,98.44119863,98.75400173,1281310.81
2024-02-02,98.44842178,98.76585559,97.62552453,97.94132327,1749708.42
2024-02-05,98.49442769,98.80217526,98.05874465,98.36609122,1902808.83
2024-02-06,97.77545102,99.11141527,97.28669180,98.61844211,2079386.01
2024-02-07,98.75534832,99.26522370,98.42288165,98.93216178,1625348.39
2024-02-08,100.17595723,100.87878101,98.32168164,99.01636988,2682318.93
2024-02-09,100.40709545,100.76954312,99.79754894,100.15910141,2087009.59
2024-02-12,101.33994252,101.75107863,100.43729099,100.84642490,857040.32
2024-02-13,98.17050338,99.59220106,97.81776736,99.23563791,1469676.27
2024-02-14,98.24982658,99.45580308,97.84413065,99.04681620,1977482.45
2024-02-15,100.68467324,101.01502762,99.11650820,99.44278785,2126794.40
2024-02-16,100.59240162,101.00025198,99.62137602,100.02693370,1242050.75
2024-02-19,100.54565459,100.89800856,99.12197730,99.47056370,1747553.17
2024-02-20,101.30101878,101.78959486,99.42293667,99.90477867,1680473.00
2024-02-21,99.23679511,100.51975199,98.79657300,100.07580795,1966536.68
2024-02-22,99.82401828,100.84093436,99.48408854,100.49870711,1177884.05
2024-02-23,99.52897089,99.92293402,99.07765593,99.47139115,2063873.02
2024-02-26,99.91066074,100.25403308,99.60640418,99.94965776,1087902.87
2024-02-27,98.70593522,99.47437206,98.39880244,99.16580834,1586133.08
2024-02-28,98.50250305,98.83913969,98.15208994,98.48867933,1480226.70
2024-02-29,97.70576803,98.61977113,97.31131619,98.22323022,626314.87
2024-03-01,101.61520749,102.03159615,98.50656969,98.91188093,891907.33
2024-03-04,97.37232704,97.73381538,95.59435138,95.95056151,951085.72
2024-03-05,93.19760058,94.27152212,92.82501287,93.89614176,705795.44
2024-03-06,93.61057143,95.03635560,93.26794221,94.68977631,481823.05
2024-03-07,95.24838674,96.25676998,94.84436569,95.85019620,1143445.99
2024-03-08,95.63681142,97.03404850,95.18798563,96.58079258,636919.68
2024-03-11,97.31821681,98.12147214,97.02101275,97.82272735,327397.92
