timestamp,open,high,low,close,volume
2024-01-02,79.58405062,80.29462467,79.31557620,80.02466386,1362360.98
2024-01-03,80.19244086,80.49699439,79.63815806,79.94175956,1394527.55
2024-01-04,79.85726558,80.13567603,79.58910812,79.86748426,1250349.61
2024-01-05,79.32773375,79.76303413,79.01408880,79.44891008,461263.04
2024-01-08,76.33774603,77.34701771,76.09746128,77.10432005,1099678.70
2024-01-09,77.24619738,77.47812571,76.62204847,76.85279563,1542562.24
2024-01-10,76.12064036,77.45055774,75.87185700,77.19825244,3525571.20
2024-01-11,78.55501771,78.95270925,78.30834382,78.70556262,1678395.29
2024-01-12,79.20377693,79.48213591,78.57773483,78.85486757,1790711.07
2024-01-15,80.10671117,80.43908420,79.26335797,79.59360205,2661133.77
2024-01-16,80.50232031,81.25780317,80.20924883,80.96305438,2239437.60
2024-01-17,80.35170655,81.96045900,79.99165113,81.59483313,843359.29
2024-01-18,80.05927109,80.82290603,79.76776825,80.52969036,1464972.64
2024-01-19,80.12414218,80.85100112,79.85528789,80.58061514,1962405.00
2024-01-22,81.00666022,81.65435942,80.70784237,81.35425934,1346445.59
2024-01-23,80.31045878,81.51804327,80.00699040,81.21117138,1105019.42
2024-01-24,80.38704050,80.91430027,80.12369737,80.65009539,1588534.18
2024-01-25,81.59912012,81.92756259,80.56698701,80.89258564,2345756.36
2024-01-26,81.96407421,82.26288394,81.54734902,81.84572730,860017.13
2024-01-29,80.91296489,81.68667261,80.51009926,81.28196971,956828.32
2024-01-30,83.00623033,83.35268098,80.24950926,80.58585778,2144515.91
2024-01-31,80.72897519,81.92770377,80.45077430,81.64634154,2009766.10
2024-02-01,82.76404149,83.01266908,82.42040088,82.66874219,2097970.62
2024-02-02,83.35987173,83.61947097,82.99345093,83.25271647,1741665.83
2024-02-05,83.85753077,84.30929796,83.33932293,83.79073024,1854934.87
2024-02-06,86.06416784,86.41903518,84.26177344,84.61064750,1741213.63
2024-02-07,84.51818397,85.11268841,84.17806615,84.77155099,874146.88
2024-02-08,83.24716471,84.09573834,82.93709307,83.78366839,906864.50
2024-02-09,83.85510767,84.13507449,82.89440464,83.17209107,2457768.08
2024-02-12,84.00274749,84.74837478,83.58770554,84.33170750,1125824.56
2024-02-13,83.65730395,84.49431790,83.39237330,84.22758126,2590587.85
2024-02-14,85.19220483,85.98500459,84.92696284,85.71812517,1073528.24
2024-02-15,85.05566076,86.22300845,84.74949115,85.91375002,1088890.98
2024-02-16,86.18430069,86.61334204,85.40707469,85.83437403,1017295.11
2024-02-19,85.50469577,85.88347725,84.88883089,85.26655743,1239773.98
2024-02-20,85.15285218,85.41881881,84.60614990,84.87123693,1195301.03
2024-02-21,84.76054238,85.11274829,84.50623753,84.85815058,1434251.06
2024-02-22,84.68417524,84.97808447,84.37805798,84.67192469,1821167.26
2024-02-23,85.94467896,86.30055271,84.99009664,85.34348099,2318545.77
2024-02-26,88.14542055,88.43130694,85.85241508,86.13177049,1641360.68
2024-02-27,87.74234601,88.03856295,86.07594803,86.36752359,1604272.00
2024-02-28,86.58670692,86.88852292,86.26852708,86.57028584,579783.89
2024-02-29,83.70525792,85.57548712,83.30073148,85.16391139,687953.67
2024-03-01,87.02082310,87.53779713,86.66557222,87.18188872,416592.28
2024-03-04,86.65651162,88.28474318,86.33095651,87.95431243,350852.34
2024-03-05,90.34082075,90.70421191,89.03817901,89.39777683,376658.07
2024-03-06,88.98828671,89.26354622,87.73501188,88.00723680,447920.16
2024-03-07,87.57240345,87.89054611,86.60717279,86.92295606,691196.44
2024-03-08,87.27807111,87.58825496,85.92841992,86.23489635,767703.79
2024-03-11,85.50340202,85.80353720,84.60042671,84.89843833,542873.51
2024-03-12,84.05752923,84.48383766,83.51653028,83.94225408,335672.58
2024-03-13,83.48302019,83.80032792,82.99944757,83.31612094,182148.07
2024-03-14,82.20348760,83.29808881,81.75653724,82.84763613,629978.99
2024-03-15,83.65455249,84.01008232,83.35398096,83.70931403,1008775.63
2024-03-18,84.79148503,85.08380349,84.26292419,84.55442538,599709.79
2024-03-19,83.38200537,85.09074706,82.98903667,84.69160638,1429908.58
2024-03-20,87.53745235,87.89392739,86.07541749,86.42737200,562735.84
2024-03-21,85.48963798,85.94368211,84.61230302,85.06408700,606291.17
2024-03-22,86.55148266,86.82164171,84.44409453,84.70850096,704790.85
2024-03-25,82.79626332,83.05773778,82.34525665,82.60613066,403202.83
2024-03-26,83.57976953,83.92951639,82.13699970,82.48215348,837881.46
2024-03-27,81.15009824,81.66616371,80.76177601,81.27723310,682712.30
2024-03-28,81.46414006,81.73235392,81.21487642,81.48303247,640472.42
2024-03-29,81.36255950,81.66985862,81.08651365,81.39370710,467797.22
2024-04-01,82.39810033,82.66429889,81.19347475,81.45663176,516839.79
2024-04-02,82.09562054,82.39299791,80.29664669,80.58856501,582221.78
2024-04-03,79.71558351,80.05766401,78.65686773,78.99585970,733950.85
2024-04-04,78.82346767,79.14890445,78.18930253,78.51345938,387979.99
2024-04-05,77.97337330,78.38064953,77.69071854,78.09754465,559594.80
2024-04-08,79.38719565,79.64528116,78.31024546,78.56566017,758211.75
2024-04-09,76.44930761,77.74945509,76.16099246,77.45733833,541346.98
2024-04-10,80.15389369,80.42166315,78.37509400,78.63779865,505527.74
2024-04-11,75.81254140,77.44493805,75.57977900,77.20789159,369696.24
2024-04-12,79.93807036,80.20487542,78.74398167,79.00768142,516908.64
2024-04-15,76.22315536,78.27494151,75.87001904,77.91397176,332765.65
2024-04-16,80.06617425,80.31771864,79.52283146,79.77345621,540654.76
2024-04-17,79.43419679,79.75445309,78.90719087,79.22661025,621578.33
2024-04-18,78.54718765,79.53666941,78.30673407,79.29392987,952803.61
2024-04-19,80.51325872,81.00613480,80.24433261,80.73646316,460030.07
2024-04-22,80.71184620,81.33178448,80.34254341,80.96134012,463535.57
2024-04-23,80.71623705,81.51359796,80.35904150,81.15446312,447848.25
2024-04-24,82.12287375,82.37813181,81.83467923,82.08983459,368436.98
2024-04-25,82.82914209,83.18699671,82.07167733,82.42779798,369488.72
2024-04-26,81.85408650,82.27446614,81.55815815,81.97808948,147402.48
2024-04-29,81.79849989,82.10589970,81.43886177,81.74606452,867862.29
2024-04-30,79.74591188,81.35474037,79.43996605,81.04381513,683096.49
2024-05-01,78.99351466,79.94284527,78.71532948,79.66230487,1005584.27
2024-05-02,77.40040631,79.45241128,77.06318110,79.10774737,1046546.02
2024-05-03,79.76854312,80.02795588,78.43808139,78.69399966,962134.86
2024-05-06,77.16630547,77.86884589,76.90983590,77.61089867,1366915.24
2024-05-07,77.69683479,78.02893263,77.40322117,77.73517413,780135.26
2024-05-08,76.03573965,77.02013810,75.72554882,76.70720799,2521165.47
2024-05-09,78.11046418,78.52573395,76.96578859,77.37715979,963961.58
2024-05-10,77.92794140,78.28416851,75.87769487,76.22614266,1079717.84
2024-05-13,75.29426450,75.81658613,75.01295478,75.53437931,656676.58
2024-05-14,74.81647663,75.06332167,74.21186225,74.45752298,2298685.19
2024-05-15,75.89543642,76.19817239,75.19582885,75.49697542,895115.60
2024-05-16,73.64270155,74.77326111,73.37875297,74.50621755,1542481.42
2024-05-17,75.09198887,75.48469586,74.33576221,74.72655811,1191537.78
2024-05-20,74.47252880,74.92617359,74.16617803,74.61921940,1024604.44
2024-05-21,72.83121510,74.38022343,72.51295837,74.05661198,1665723.63
